Node,Label,Degree,Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,Eigenvector_Centrality,PageRank,Community,Frequency,Disaster_Ratio
#demolition,#demolition,3,0.0015584415584415584,0.0,0.05588518803162735,2.1666009520065173e-08,0.00039871431354618423,3,2,0.0
#flashflood,#flashflood,3,0.0015584415584415584,0.0,0.06813516657601035,0.00027338836339309237,0.00037063809066720244,2,1,1.0
#robot,#robot,3,0.0015584415584415584,0.0,0.06782414177423307,6.798942348502602e-06,0.0004365254207629771,0,1,0.0
#ge,#ge,3,0.0015584415584415584,0.0,0.06782414177423307,6.798942348502602e-06,0.0004365254207629771,0,1,0.0
#cufi,#cufi,3,0.0015584415584415584,0.0,0.05871183610909638,6.083641181667465e-07,0.0004484151263218041,0,1,0.0
#christians,#christians,3,0.0015584415584415584,0.0,0.05871183610909638,6.083641181667465e-07,0.0004484151263218041,0,1,0.0
#irannucleardeal,#irannucleardeal,3,0.0015584415584415584,0.0002366817410003326,0.07032822021777528,0.00019535473358597909,0.000306515379777812,0,1,1.0
#pjnet,#pjnet,3,0.0015584415584415584,0.0003531603531603531,0.05675327982432642,1.341763052948569e-06,0.0007017685118136444,3,2,0.5
#durant,#durant,3,0.0015584415584415584,0.0,0.048282090526457946,3.0723533173152595e-11,0.000482530848793564,11,1,0.0
#nba,#nba,3,0.0015584415584415584,0.0,0.048282090526457946,3.0723533173152595e-11,0.000482530848793564,11,1,0.0
#oklahoma,#oklahoma,3,0.0015584415584415584,0.0,0.048282090526457946,3.0723533173152595e-11,0.000482530848793564,11,1,0.0
#populardemand,#populardemand,3,0.0015584415584415584,0.0,0.048282090526457946,3.0723533173152595e-11,0.000482530848793564,11,1,0.0
#watermeloann,#watermeloann,3,0.0015584415584415584,0.0,0.048282090526457946,3.0723533173152595e-11,0.000482530848793564,11,1,0.0
#soothmyslumber,#soothmyslumber,3,0.0015584415584415584,0.0,0.048282090526457946,3.0723533173152595e-11,0.000482530848793564,11,1,0.0
#iphone,#iphone,3,0.0015584415584415584,0.002795042795042795,0.06803117517403232,0.0002486603768195306,0.0007647331717249389,12,5,0.6
#catastrophe,#catastrophe,3,0.0015584415584415584,1.08000108000108e-06,0.0015584415584415584,1.0583610152147578e-65,0.00098780286449805,48,2,0.0
#atombomb,#atombomb,3,0.0015584415584415584,8.06715442389366e-05,0.07433960302539355,0.0002652044149677743,0.00040808180911103894,0,1,1.0
#365disasters,#365disasters,3,0.0015584415584415584,0.0,0.06813516657601035,0.00027338836339309237,0.00037063809066720244,2,1,1.0
#floods,#floods,3,0.0015584415584415584,0.002795042795042795,0.06763888615178448,0.0008756811929841655,0.0004539250526542025,17,3,1.0
#malaysia,#malaysia,3,0.0015584415584415584,0.002449442449442449,0.08063318736256507,0.005305417175352412,0.0004890075550561169,19,2,1.0
#fun,#fun,3,0.0015584415584415584,9.180009180009178e-06,0.004429254955570745,1.0509850922517162e-27,0.00046114183571874885,10,2,0.5
#deaths,#deaths,3,0.0015584415584415584,0.0,0.0015584415584415584,7.925788875247164e-61,0.0006738544441392774,52,1,1.0
#children,#children,3,0.0015584415584415584,0.0,0.0015584415584415584,7.925788875247164e-61,0.0006738544441392774,52,1,1.0
#shipwreck,#shipwreck,3,0.0015584415584415584,0.0,0.0015584415584415584,7.925788875247164e-61,0.0006738544441392774,52,1,1.0
#palermo,#palermo,3,0.0015584415584415584,0.0,0.0015584415584415584,7.925788875247164e-61,0.0006738544441392774,52,1,1.0
#follow,#follow,3,0.0015584415584415584,0.0003531603531603531,0.08031356031356031,0.0053877588505794865,0.0004854892752751891,1,3,0.6666666666666666
#likes,#likes,3,0.0015584415584415584,0.0,0.061295415255811295,0.00010661212974315952,0.0003932081789336947,2,1,0.0
#swag,#swag,3,0.0015584415584415584,0.0,0.061295415255811295,0.00010661212974315952,0.0003932081789336947,2,1,0.0
#richhomeydon,#richhomeydon,3,0.0015584415584415584,0.0,0.061295415255811295,0.00010661212974315952,0.0003932081789336947,2,1,0.0
#2minutemix,#2minutemix,3,0.0015584415584415584,0.0,0.0015584415584415584,7.925788875247164e-61,0.0006738544441392774,44,1,1.0
#nightbeat,#nightbeat,3,0.0015584415584415584,0.0,0.0015584415584415584,7.925788875247164e-61,0.0006738544441392774,44,1,1.0
#headlines,#headlines,3,0.0015584415584415584,0.0,0.0015584415584415584,7.925788875247164e-61,0.0006738544441392774,44,1,1.0
#arsonist,#arsonist,3,0.0015584415584415584,0.0,0.0015584415584415584,7.925788875247164e-61,0.0006738544441392774,44,1,1.0
#uniteblue,#uniteblue,3,0.0015584415584415584,0.0,0.0015584415584415584,7.925788875247164e-61,0.0006738544441392774,43,1,0.0
#govegan,#govegan,3,0.0015584415584415584,0.0,0.0015584415584415584,7.925788875247164e-61,0.0006738544441392774,43,1,0.0
#vegan,#vegan,3,0.0015584415584415584,0.0,0.0015584415584415584,7.925788875247164e-61,0.0006738544441392774,43,1,0.0
#vegetarian,#vegetarian,3,0.0015584415584415584,0.0,0.0015584415584415584,7.925788875247164e-61,0.0006738544441392774,43,1,0.0
#russia,#russia,3,0.0015584415584415584,0.0007052407052407051,0.059038444998709895,8.523786310718679e-05,0.0005771188404126093,2,3,0.6666666666666666
#health,#health,3,0.0015584415584415584,1.08000108000108e-06,0.0015584415584415584,1.0583610152147578e-65,0.00098780286449805,53,2,1.0
#ezidigenocide,#ezidigenocide,3,0.0015584415584415584,8.802008802008802e-05,0.04827163306695471,2.322977722804438e-08,0.00041040155016104315,13,1,1.0
#yazidi_shingal_genocide,#yazidi_shingal_genocide,3,0.0015584415584415584,8.802008802008802e-05,0.04827163306695471,2.322977722804438e-08,0.00041040155016104315,13,1,1.0
#deluge,#deluge,3,0.0015584415584415584,1.08000108000108e-06,0.0015584415584415584,1.0583610152147578e-65,0.00098780286449805,54,2,0.0
#pathogen,#pathogen,3,0.0015584415584415584,0.0,0.0023140495867768596,1.6346606213799326e-58,0.0006959576559059005,18,1,0.0
#turkish,#turkish,3,0.0015584415584415584,0.0,0.06369537864250639,1.73477812893461e-06,0.00045874484855936315,0,2,0.5
#torrance,#torrance,3,0.0015584415584415584,1.8860788091557322e-06,0.048229848489532545,3.920801522320694e-09,0.0003052817927334101,3,1,0.0
#mgtab,#mgtab,3,0.0015584415584415584,0.0,0.0015584415584415584,7.925788875247164e-61,0.0006738544441392774,65,1,0.0
#mfrwauthor,#mfrwauthor,3,0.0015584415584415584,0.0,0.0015584415584415584,7.925788875247164e-61,0.0006738544441392774,65,1,0.0
#sale,#sale,3,0.0015584415584415584,0.0,0.0015584415584415584,7.925788875247164e-61,0.0006738544441392774,65,2,0.0
#kindlecountdown,#kindlecountdown,3,0.0015584415584415584,0.0,0.0015584415584415584,7.925788875247164e-61,0.0006738544441392774,65,1,0.0
#cold,#cold,3,0.0015584415584415584,0.0,0.0015584415584415584,7.925788875247164e-61,0.0006738544441392774,49,1,0.0
#we,#we,3,0.0015584415584415584,0.0007052407052407051,0.054478154453710556,8.312238622308444e-08,0.0006341367582915297,0,2,0.5
#houston,#houston,2,0.001038961038961039,3.9000039000038996e-07,0.048167307082370846,2.052873257970712e-09,0.00023904034774133555,3,1,1.0
#najibrazak,#najibrazak,2,0.001038961038961039,0.0,0.06605516593661229,8.645401413881303e-05,0.00034909914143111916,7,1,1.0
#rockyfire,#rockyfire,2,0.001038961038961039,0.0,0.05397678127152576,1.844437411938665e-09,0.0004525348206529577,3,4,1.0
#cafire,#cafire,2,0.001038961038961039,0.0,0.05397678127152576,1.844437411938665e-09,0.0004525348206529577,3,2,1.0
#now,#now,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,68,1,0.0
#tripoli,#tripoli,2,0.001038961038961039,0.0,0.06763888615178448,0.0008830480917146854,0.000255409967434293,0,1,1.0
#ovofest,#ovofest,2,0.001038961038961039,0.0003531603531603531,0.056280335825790374,2.7654996081482882e-06,0.00047698466925231867,9,2,0.0
#bb17,#bb17,2,0.001038961038961039,5.4000054000054e-07,0.001038961038961039,2.8671958712073304e-65,0.000956744386095679,94,5,0.0
#bookboost,#bookboost,2,0.001038961038961039,0.0,0.001038961038961039,6.425499367533889e-49,0.0006738544441392776,116,3,0.6666666666666666
#ibooklove,#ibooklove,2,0.001038961038961039,0.0,0.001038961038961039,6.425499367533889e-49,0.0006738544441392776,116,3,0.6666666666666666
#aoms,#aoms,2,0.001038961038961039,0.0,0.001038961038961039,6.425499367533889e-49,0.0006738544441392776,116,3,0.6666666666666666
#energy,#energy,2,0.001038961038961039,0.0,0.06340544235281077,1.1453536047516089e-07,0.00028870978749365964,4,1,1.0
#lovemydentist,#lovemydentist,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,97,1,0.0
#fx,#fx,2,0.001038961038961039,0.0,0.04843949790700497,4.843930071104377e-08,0.0002927739611474333,6,1,0.0
#jonathanferrell,#jonathanferrell,2,0.001038961038961039,0.0,0.0011688311688311688,1.0504079487954313e-55,0.0007395618997249582,66,2,0.5
#an247,#an247,2,0.001038961038961039,0.0,0.08054576431880371,0.00555521839324105,0.0002090525971047057,1,1,1.0
#redblood,#redblood,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,95,1,0.0
#red,#red,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,95,1,0.0
#anchorage,#anchorage,2,0.001038961038961039,0.006584958269484289,0.07290485111878635,8.28671526691461e-05,0.0002790228646247047,12,2,0.5
#ww1,#ww1,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,73,1,0.0
#nasty,#nasty,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,109,1,0.0
#heavy,#heavy,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,109,1,0.0
#drum,#drum,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,109,1,0.0
#publichealth,#publichealth,2,0.001038961038961039,0.0,0.0011688311688311688,9.045152023476157e-66,0.00066306905991858,53,1,1.0
#plague,#plague,2,0.001038961038961039,0.0,0.0011688311688311688,9.045152023476157e-66,0.00066306905991858,53,1,1.0
#dumuzid,#dumuzid,2,0.001038961038961039,0.0,0.0011688311688311688,9.045152023476157e-66,0.00066306905991858,54,1,0.0
#king,#king,2,0.001038961038961039,0.0,0.0011688311688311688,9.045152023476157e-66,0.00066306905991858,54,1,0.0
#tepco,#tepco,2,0.001038961038961039,0.0,0.06490102791791785,8.999884261963172e-06,0.00041754605644691884,0,2,1.0
#chernobyl,#chernobyl,2,0.001038961038961039,0.0006177669216449324,0.07441406673460095,9.569819910423191e-05,0.0002929320140488244,0,2,0.5
#badirandeal,#badirandeal,2,0.001038961038961039,0.0,0.060562535290796166,9.40134512763556e-05,0.00030555455384964744,1,1,0.0
#nonucleariran,#nonucleariran,2,0.001038961038961039,0.0,0.060562535290796166,9.40134512763556e-05,0.00030555455384964744,1,1,0.0
#videoveranomtv,#videoveranomtv,2,0.001038961038961039,0.0,0.0016233766233766235,1.3751860050907447e-63,0.0006543903295670518,29,2,0.0
#mtvsummerstar,#mtvsummerstar,2,0.001038961038961039,0.0,0.0016233766233766235,1.3751860050907447e-63,0.0006543903295670518,29,1,0.0
#saveti,#saveti,2,0.001038961038961039,0.0,0.05497536503949923,3.969496939814088e-06,0.0004995689520282742,14,1,1.0
#tigers,#tigers,2,0.001038961038961039,0.0,0.05497536503949923,3.9694969398140875e-06,0.0004995689520282742,14,2,0.5
#videoclip,#videoclip,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,95,1,0.0
#baking,#baking,2,0.001038961038961039,0.0,0.05450480065300315,2.8602231303116644e-08,0.0004923197820718224,0,1,0.0
#food,#food,2,0.001038961038961039,0.0,0.004315684315684316,1.048244845025253e-27,0.0002771506522064832,10,1,1.0
#cecilthelion,#cecilthelion,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,84,3,0.3333333333333333
#emmerdale,#emmerdale,2,0.001038961038961039,5.4000054000054e-07,0.001038961038961039,6.30007090573877e-60,0.0009567443860956792,83,9,0.1111111111111111
#fanarmyfaceoff,#fanarmyfaceoff,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,71,1,0.0
#queens,#queens,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,71,1,0.0
#directioners,#directioners,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,71,9,0.1111111111111111
#act,#act,2,0.001038961038961039,0.0,0.06666770262343101,0.00018383331205285534,0.00032818637832119225,2,1,0.0
#anti,#anti,2,0.001038961038961039,0.0,0.06666770262343101,0.00018383331205285534,0.00032818637832119225,2,1,0.0
#japanese,#japanese,2,0.001038961038961039,0.0,0.0616514882075048,4.3834571061924184e-06,0.0003964263836574135,0,1,1.0
#contentmarketing,#contentmarketing,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,85,1,0.0
#b2bagency,#b2bagency,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,85,1,0.0
#roberts,#roberts,2,0.001038961038961039,0.0,0.05033200764908082,1.3444637043963647e-06,0.000463273005575762,2,1,1.0
#brics,#brics,2,0.001038961038961039,0.0,0.05033200764908082,1.3444637043963647e-06,0.000463273005575762,2,1,1.0
#mudslide,#mudslide,2,0.001038961038961039,0.0,0.06476900025287122,1.8111909330042675e-06,0.00036887087487214303,0,4,0.75
#cossack,#cossack,2,0.001038961038961039,0.0,0.06995295978346826,8.368432625656378e-05,0.0003240537968493233,8,1,0.0
#android,#android,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,86,1,0.0
#playoffs,#playoffs,2,0.001038961038961039,0.0,0.08025571835438598,0.005386459421626277,0.00027290899900515235,1,1,0.0
#nfl,#nfl,2,0.001038961038961039,0.0,0.08025571835438598,0.005386459421626277,0.00027290899900515235,1,1,0.0
#cuff,#cuff,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,108,1,0.0
#ergo,#ergo,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,108,1,0.0
#poster,#poster,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,108,1,0.0
#thepartyofmeanness,#thepartyofmeanness,2,0.001038961038961039,0.0,0.06017012145521865,0.00024867040541597704,0.0002750228533315917,1,1,0.0
#disabledveterans,#disabledveterans,2,0.001038961038961039,0.0,0.06017012145521865,0.00024867040541597704,0.0002750228533315917,1,1,0.0
#trophyhunt,#trophyhunt,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,107,1,0.0
#b2b,#b2b,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,85,1,0.0
#insurance,#insurance,2,0.001038961038961039,0.0,0.048229848489532545,2.2982723230318413e-09,0.00023256047799262197,3,4,0.25
#mix,#mix,2,0.001038961038961039,0.0,0.0487680809343829,6.195530380028277e-08,0.00047695964595375544,12,1,1.0
#boy,#boy,2,0.001038961038961039,0.0,0.0487680809343829,6.195530380028277e-08,0.00047695964595375544,12,1,1.0
#twist,#twist,2,0.001038961038961039,0.0,0.05681114704821052,3.922229877219129e-06,0.000405111205305031,12,1,0.0
#interest,#interest,2,0.001038961038961039,0.0,0.0011688311688311688,9.045152023476157e-66,0.00066306905991858,48,1,0.0
#cakes,#cakes,2,0.001038961038961039,0.0,0.05450480065300315,2.8602231303116644e-08,0.0004923197820718224,0,1,0.0
#bbsnews,#bbsnews,2,0.001038961038961039,0.0,0.054332064814756185,2.333724694206953e-07,0.0003895031627956881,0,1,1.0
#patriotsnation,#patriotsnation,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,87,1,0.0
#cantmakeitup,#cantmakeitup,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,87,1,0.0
#patriots,#patriots,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,87,1,0.0
#gameinsight,#gameinsight,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,86,1,0.0
#global,#global,2,0.001038961038961039,0.0006177669216449324,0.07441406673460095,9.569819910423191e-05,0.0002929320140488244,0,1,1.0
#ethical,#ethical,2,0.001038961038961039,0.0,0.06127856196594167,0.00010493052800347452,0.0002958680389130415,2,1,0.0
#govt,#govt,2,0.001038961038961039,0.0,0.06127856196594167,0.00010493052800347452,0.0002958680389130415,2,1,0.0
#minamisoma,#minamisoma,2,0.001038961038961039,0.0,0.06774168081158963,6.6916765999958e-06,0.0003151985127092078,0,1,1.0
#jishin_e,#jishin_e,2,0.001038961038961039,0.0,0.06774168081158963,6.6916765999958e-06,0.0003151985127092078,0,1,1.0
#eyefacts,#eyefacts,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,82,1,1.0
#eye,#eye,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,82,1,1.0
#glaucoma,#glaucoma,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,82,1,1.0
#borrowers,#borrowers,2,0.001038961038961039,0.0,0.0011688311688311688,9.045152023476157e-66,0.00066306905991858,48,1,0.0
#tcotåê,#tcotåê,2,0.001038961038961039,0.0,0.05673883143333245,1.3414444692720427e-06,0.000452509302127027,3,1,0.0
#androidgames,#androidgames,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,86,1,0.0
#newep,#newep,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,91,1,1.0
#theconspiracytheory,#theconspiracytheory,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,91,1,1.0
#desolation,#desolation,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,91,1,1.0
#topstories,#topstories,2,0.001038961038961039,0.005335494845984362,0.0808086040138252,0.006178069614283194,0.0002030833861029956,1,2,1.0
#floridians,#floridians,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,107,1,0.0
#sms,#sms,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,89,1,0.0
#metro,#metro,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,89,3,0.6666666666666666
#wmata,#wmata,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,89,6,0.8333333333333334
#movie,#movie,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,88,1,1.0
#watch,#watch,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,88,1,1.0
#download,#download,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,88,1,1.0
#wakeupflorida,#wakeupflorida,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,107,1,0.0
#kick,#kick,2,0.001038961038961039,0.0,0.00187012987012987,1.9536112424622303e-55,0.00043208745626290533,24,2,0.5
#meteoearth,#meteoearth,2,0.001038961038961039,0.0,0.0015584415584415584,5.4151339788304944e-55,0.0006960675731244929,24,2,1.0
#guillermo,#guillermo,2,0.001038961038961039,0.0,0.0015584415584415584,5.4151339788304944e-55,0.0006960675731244929,24,3,1.0
#is,#is,2,0.001038961038961039,8.802008802008802e-05,0.04826118013645082,2.2869061669864853e-08,0.00029405546725888956,13,1,1.0
#evilempire,#evilempire,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,111,1,0.0
#traumatised,#traumatised,2,0.001038961038961039,0.0,0.001038961038961039,5.984727845760224e-67,0.0006738544441392776,119,2,0.0
